,Date,Temp,Rain,Month,Year
8781,20/01/1986,21.6,0,1,1986
8782,21/01/1986,17.8,0,1,1986
8783,22/01/1986,15.8,0,1,1986
8784,23/01/1986,17.5,0,1,1986
8785,24/01/1986,25,0,1,1986
8786,25/01/1986,16.5,0,1,1986
8787,26/01/1986,22.5,0,1,1986
8788,27/01/1986,21.2,0,1,1986
8789,28/01/1986,19.2,0,1,1986
8790,29/01/1986,23.6,0,1,1986
8791,30/01/1986,19.4,0,1,1986
8792,31/01/1986,20.8,0,1,1986
8793,01/02/1986,19,0,2,1986
8794,02/02/1986,21,0,2,1986
8795,03/02/1986,18.5,0,2,1986
8796,04/02/1986,21.7,0,2,1986
8797,05/02/1986,17.6,0,2,1986
8798,06/02/1986,16.5,0,2,1986
8799,07/02/1986,21.7,0,2,1986
8800,08/02/1986,19.2,0,2,1986
8801,09/02/1986,19,0,2,1986
8802,10/02/1986,21,0,2,1986
8803,11/02/1986,21,0,2,1986
8804,12/02/1986,19.6,0,2,1986
8805,13/02/1986,23.5,0,2,1986
8806,14/02/1986,21.3,0,2,1986
8807,15/02/1986,22,0,2,1986
8808,16/02/1986,22.7,0,2,1986
8809,17/02/1986,20.4,0,2,1986
8810,18/02/1986,27.4,0,2,1986
8811,19/02/1986,22.8,0,2,1986
8812,20/02/1986,19,0.4,2,1986
8813,21/02/1986,18.4,0.4,2,1986
8814,22/02/1986,17,8,2,1986
8815,23/02/1986,20,25,2,1986
8816,24/02/1986,19,0,2,1986
8817,25/02/1986,21.7,0,2,1986
8818,26/02/1986,31.2,0,2,1986
8819,27/02/1986,21.3,0,2,1986
8820,28/02/1986,21,0,2,1986
8821,01/03/1986,23.5,0,3,1986
8822,02/03/1986,22,0,3,1986
8823,03/03/1986,20.6,0,3,1986
8824,04/03/1986,17.5,0,3,1986
8825,05/03/1986,22.8,0,3,1986
8826,06/03/1986,25.2,0,3,1986
8827,07/03/1986,22.8,0,3,1986
8828,08/03/1986,21.8,0,3,1986
8829,09/03/1986,21,0,3,1986
8830,10/03/1986,21,0,3,1986
8831,11/03/1986,21.5,0,3,1986
8832,12/03/1986,18.5,0,3,1986
8833,13/03/1986,21,0,3,1986
8834,14/03/1986,21,0.2,3,1986
8835,15/03/1986,20.7,7,3,1986
8836,16/03/1986,19.3,0,3,1986
8837,17/03/1986,19.5,0,3,1986
8838,18/03/1986,21.5,0,3,1986
8839,19/03/1986,20.5,0,3,1986
8840,20/03/1986,20,0,3,1986
8841,21/03/1986,20.5,0,3,1986
8842,22/03/1986,16.5,5,3,1986
8843,23/03/1986,13.8,1.5,3,1986
8844,24/03/1986,16.1,0,3,1986
8845,25/03/1986,21.4,0,3,1986
8846,26/03/1986,18.5,0,3,1986
8847,27/03/1986,18.5,0.5,3,1986
8848,28/03/1986,16.8,0.4,3,1986
8849,29/03/1986,18.2,11,3,1986
8850,30/03/1986,16.6,0,3,1986
8851,31/03/1986,19,0,3,1986
8852,01/04/1986,21,0,4,1986
8853,02/04/1986,20,0,4,1986
8854,03/04/1986,19.4,0,4,1986
8855,04/04/1986,21,0,4,1986
8856,05/04/1986,19.8,0,4,1986
8857,06/04/1986,20.5,2,4,1986
8858,07/04/1986,18.8,0,4,1986
8859,08/04/1986,16.2,4.5,4,1986
8860,09/04/1986,16.8,0.4,4,1986
8861,10/04/1986,19.5,0,4,1986
8862,11/04/1986,16.5,0,4,1986
8863,12/04/1986,19.7,0,4,1986
8864,13/04/1986,20.5,0.3,4,1986
8865,14/04/1986,17.6,8.6,4,1986
8866,15/04/1986,18,0,4,1986
8867,16/04/1986,17.9,0,4,1986
8868,17/04/1986,17.3,2.6,4,1986
8869,18/04/1986,14.1,0,4,1986
8870,19/04/1986,17.8,0,4,1986
8871,20/04/1986,17.5,0,4,1986
8872,21/04/1986,19.5,0,4,1986
8873,22/04/1986,17,0,4,1986
8874,23/04/1986,18.5,0,4,1986
8875,24/04/1986,21,0,4,1986
8876,25/04/1986,27,0,4,1986
8877,26/04/1986,21,0,4,1986
8878,27/04/1986,16.6,0,4,1986
8879,28/04/1986,19,0,4,1986
8880,29/04/1986,16.3,7,4,1986
8881,30/04/1986,17.6,0,4,1986
8882,01/05/1986,18,0,5,1986
8883,02/05/1986,18,0,5,1986
8884,03/05/1986,17,0,5,1986
8885,04/05/1986,17.4,0,5,1986
8886,05/05/1986,20.5,0,5,1986
8887,06/05/1986,16.4,0,5,1986
8888,07/05/1986,18.5,0,5,1986
8889,08/05/1986,15.8,3.6,5,1986
8890,09/05/1986,17.8,0.3,5,1986
8891,10/05/1986,18.4,0,5,1986
8892,11/05/1986,17.3,3.5,5,1986
8893,12/05/1986,18,0,5,1986
8894,13/05/1986,18,3,5,1986
8895,14/05/1986,16,0,5,1986
8896,15/05/1986,15.4,0,5,1986
8897,16/05/1986,17,0,5,1986
8898,17/05/1986,19,0,5,1986
8899,18/05/1986,18.5,0,5,1986
8900,19/05/1986,17.6,0,5,1986
8901,20/05/1986,17.1,0,5,1986
8902,21/05/1986,17.2,0,5,1986
8903,22/05/1986,17.6,0,5,1986
8904,23/05/1986,15.7,1.5,5,1986
8905,24/05/1986,16.2,0.1,5,1986
8906,25/05/1986,18.8,0,5,1986
8907,26/05/1986,29.4,0,5,1986
8908,27/05/1986,17.4,0,5,1986
8909,28/05/1986,16.8,1,5,1986
8910,29/05/1986,15.1,0.1,5,1986
8911,30/05/1986,17,0,5,1986
8912,31/05/1986,18.4,0,5,1986
8913,01/06/1986,13.8,7,6,1986
8914,02/06/1986,13.6,10,6,1986
8915,03/06/1986,10,1.9,6,1986
8916,04/06/1986,12.5,5.6,6,1986
8917,05/06/1986,15.5,0,6,1986
8918,06/06/1986,16,0,6,1986
8919,07/06/1986,15.8,0,6,1986
8920,08/06/1986,22.7,0,6,1986
8921,09/06/1986,18,10.4,6,1986
8922,10/06/1986,13.6,11.6,6,1986
8923,11/06/1986,14,7.4,6,1986
8924,12/06/1986,13,5,6,1986
8925,13/06/1986,15,0,6,1986
8926,14/06/1986,17.2,0,6,1986
8927,15/06/1986,19.8,0,6,1986
8928,16/06/1986,15.4,6,6,1986
8929,17/06/1986,12,0,6,1986
8930,18/06/1986,11.2,0,6,1986
8931,19/06/1986,15,0.7,6,1986
8932,20/06/1986,13.2,0.8,6,1986
8933,21/06/1986,13.3,0,6,1986
8934,22/06/1986,15,0,6,1986
8935,23/06/1986,20,0,6,1986
8936,24/06/1986,15.8,0,6,1986
8937,25/06/1986,21,0,6,1986
8938,26/06/1986,17.8,0,6,1986
8939,27/06/1986,20.8,0,6,1986
8940,28/06/1986,16,7,6,1986
8941,29/06/1986,14.7,1.5,6,1986
8942,30/06/1986,14.1,14.5,6,1986
8943,01/07/1986,8,2.5,7,1986
8944,02/07/1986,11,4,7,1986
8945,03/07/1986,10,20,7,1986
8946,04/07/1986,12.2,8,7,1986
8947,05/07/1986,15.6,0,7,1986
8948,06/07/1986,14.1,0,7,1986
8949,07/07/1986,13.1,0.6,7,1986
8950,08/07/1986,15,0.1,7,1986
8951,09/07/1986,13,0,7,1986
8952,10/07/1986,12.8,6,7,1986
8953,11/07/1986,14,0,7,1986
8954,12/07/1986,15.8,1.5,7,1986
8955,13/07/1986,14,1.8,7,1986
8956,14/07/1986,14.4,2,7,1986
8957,15/07/1986,14.6,0,7,1986
8958,16/07/1986,14.6,0,7,1986
8959,17/07/1986,12,2.6,7,1986
8960,18/07/1986,14.4,0,7,1986
8961,19/07/1986,15.4,0,7,1986
8962,20/07/1986,20,0,7,1986
8963,21/07/1986,19.4,0,7,1986
8964,22/07/1986,11.7,4,7,1986
8965,23/07/1986,13.6,0,7,1986
8966,24/07/1986,12.2,6.4,7,1986
8967,25/07/1986,14,0,7,1986
8968,26/07/1986,14.8,0,7,1986
8969,27/07/1986,18.2,0,7,1986
8970,28/07/1986,16.9,0,7,1986
8971,29/07/1986,16,0,7,1986
8972,30/07/1986,14.5,0,7,1986
8973,31/07/1986,21.2,0,7,1986
8974,01/08/1986,18.2,0,8,1986
8975,02/08/1986,25,0,8,1986
8976,03/08/1986,13.7,11,8,1986
8977,04/08/1986,13,16,8,1986
8978,05/08/1986,15,24.2,8,1986
8979,06/08/1986,15,0.6,8,1986
8980,07/08/1986,18,0,8,1986
8981,08/08/1986,14.5,0,8,1986
8982,09/08/1986,15.5,1.2,8,1986
8983,10/08/1986,14,0.8,8,1986
8984,11/08/1986,17.2,0,8,1986
8985,12/08/1986,17.8,0,8,1986
8986,13/08/1986,13.8,4.5,8,1986
8987,14/08/1986,14.4,8.4,8,1986
8988,15/08/1986,12,0,8,1986
8989,16/08/1986,14.9,5.5,8,1986
8990,17/08/1986,15.2,0,8,1986
8991,18/08/1986,16,0,8,1986
8992,19/08/1986,12,12.5,8,1986
8993,20/08/1986,18.2,0,8,1986
8994,21/08/1986,21.8,0,8,1986
8995,22/08/1986,17.4,0.4,8,1986
8996,23/08/1986,13.1,0.6,8,1986
8997,24/08/1986,12.8,0.6,8,1986
8998,25/08/1986,15.8,8.5,8,1986
8999,26/08/1986,9,1.1,8,1986
9000,27/08/1986,12.4,0,8,1986
9001,28/08/1986,12.5,5.5,8,1986
9002,29/08/1986,12.7,12,8,1986
9003,30/08/1986,15,0.4,8,1986
9004,31/08/1986,16.5,0,8,1986
9005,01/09/1986,17.8,0,9,1986
9006,02/09/1986,15,0,9,1986
9007,03/09/1986,23.8,0,9,1986
9008,04/09/1986,18,0,9,1986
9009,05/09/1986,15.4,1,9,1986
9010,06/09/1986,14.3,1,9,1986
9011,07/09/1986,12.6,4,9,1986
9012,08/09/1986,14.7,0,9,1986
9013,09/09/1986,16.1,0,9,1986
9014,10/09/1986,16,0,9,1986
9015,11/09/1986,14.6,0.3,9,1986
9016,12/09/1986,16,0,9,1986
9017,13/09/1986,15.1,0,9,1986
9018,14/09/1986,16.5,4,9,1986
9019,15/09/1986,15.4,3.9,9,1986
9020,16/09/1986,15.6,0,9,1986
9021,17/09/1986,16,0,9,1986
9022,18/09/1986,15.7,0,9,1986
9023,19/09/1986,18,0,9,1986
9024,20/09/1986,16,0,9,1986
9025,21/09/1986,15,1.5,9,1986
9026,22/09/1986,13.5,4.5,9,1986
9027,23/09/1986,13,0,9,1986
9028,24/09/1986,12.5,0,9,1986
9029,25/09/1986,14.2,0,9,1986
9030,26/09/1986,17,0,9,1986
9031,27/09/1986,24,0,9,1986
9032,28/09/1986,15.7,0,9,1986
9033,29/09/1986,18.9,0,9,1986
9034,30/09/1986,15.6,0,9,1986
9035,01/10/1986,14.9,0,10,1986
9036,02/10/1986,17,0,10,1986
9037,03/10/1986,22,0,10,1986
9038,04/10/1986,17,0,10,1986
9039,05/10/1986,17.5,3.5,10,1986
9040,06/10/1986,13,0,10,1986
9041,07/10/1986,18,0,10,1986
9042,08/10/1986,19,0,10,1986
9043,09/10/1986,13.6,0,10,1986
9044,10/10/1986,16,0,10,1986
9045,11/10/1986,17,9,10,1986
9046,12/10/1986,11,1,10,1986
9047,13/10/1986,14,0,10,1986
9048,14/10/1986,16.9,0,10,1986
9049,15/10/1986,16.5,0,10,1986
9050,16/10/1986,17.3,0,10,1986
9051,17/10/1986,19,0,10,1986
9052,18/10/1986,19,0,10,1986
9053,19/10/1986,17.8,0,10,1986
9054,20/10/1986,18.8,0,10,1986
9055,21/10/1986,19,0,10,1986
9056,22/10/1986,22.5,0,10,1986
9057,23/10/1986,17,0.2,10,1986
9058,24/10/1986,16,0,10,1986
9059,25/10/1986,22,0,10,1986
9060,26/10/1986,18.2,3.4,10,1986
9061,27/10/1986,16.8,0,10,1986
9062,28/10/1986,19.4,0,10,1986
9063,29/10/1986,19,0,10,1986
9064,30/10/1986,15.4,3,10,1986
9065,31/10/1986,17.8,0,10,1986
9066,01/11/1986,20.5,0,11,1986
9067,02/11/1986,18.8,6,11,1986
9068,03/11/1986,11,0.5,11,1986
9069,04/11/1986,16.8,0,11,1986
9070,05/11/1986,17,0,11,1986
9071,06/11/1986,19.9,0,11,1986
9072,07/11/1986,13.8,8.3,11,1986
9073,08/11/1986,16.6,2.5,11,1986
9074,09/11/1986,17.1,0.5,11,1986
9075,10/11/1986,16.5,0,11,1986
9076,11/11/1986,18.2,0,11,1986
9077,12/11/1986,18.5,0,11,1986
9078,13/11/1986,20.1,0,11,1986
9079,14/11/1986,20.8,0,11,1986
9080,15/11/1986,16.8,0,11,1986
9081,16/11/1986,22.5,0,11,1986
9082,17/11/1986,21.3,6,11,1986
9083,18/11/1986,19.4,0,11,1986
9084,19/11/1986,17.2,0,11,1986
9085,20/11/1986,18.3,0,11,1986
9086,21/11/1986,19.5,0,11,1986
9087,22/11/1986,19.7,0,11,1986
9088,23/11/1986,24.8,0,11,1986
9089,24/11/1986,17.7,0,11,1986
9090,25/11/1986,20.5,0,11,1986
9091,26/11/1986,17.6,0.2,11,1986
9092,27/11/1986,20,0,11,1986
9093,28/11/1986,19.5,0,11,1986
9094,29/11/1986,19,0,11,1986
9095,30/11/1986,19.5,0,11,1986
9096,01/12/1986,19,3.5,12,1986
9097,02/12/1986,19,0,12,1986
9098,03/12/1986,20.5,0,12,1986
9099,04/12/1986,19.4,0,12,1986
9100,05/12/1986,21,3.5,12,1986
9101,06/12/1986,19.2,0,12,1986
9102,07/12/1986,20.6,0,12,1986
9103,08/12/1986,21.4,0,12,1986
9104,09/12/1986,19,0,12,1986
9105,10/12/1986,19.5,0,12,1986
9106,11/12/1986,20.7,0,12,1986
9107,12/12/1986,20,0,12,1986
9108,13/12/1986,20,0,12,1986
9109,14/12/1986,20,0,12,1986
9110,15/12/1986,20.4,0,12,1986
9111,16/12/1986,16.7,0,12,1986
9112,17/12/1986,19,0,12,1986
9113,18/12/1986,19.8,0,12,1986
9114,19/12/1986,20.4,0,12,1986
9115,20/12/1986,26.8,0,12,1986
9116,21/12/1986,20.8,0,12,1986
9117,22/12/1986,22,0,12,1986
9118,23/12/1986,21,0,12,1986
9119,24/12/1986,19.9,0,12,1986
9120,25/12/1986,21.8,0,12,1986
9121,26/12/1986,20.5,0,12,1986
9122,27/12/1986,20.8,0.8,12,1986
9123,28/12/1986,19.7,0,12,1986
9124,29/12/1986,19,0.8,12,1986
9125,30/12/1986,22,0,12,1986
9126,31/12/1986,22.4,0,12,1986
9127,01/01/1987,16.6,3,1,1987
9128,02/01/1987,21.7,0,1,1987
9129,03/01/1987,19,0,1,1987
9130,04/01/1987,21.8,0,1,1987
9131,05/01/1987,20.5,5.5,1,1987
9132,06/01/1987,17.7,0,1,1987
9133,07/01/1987,20,0,1,1987
9134,08/01/1987,19.5,0,1,1987
9135,09/01/1987,21,0,1,1987
9136,10/01/1987,23,0,1,1987
9137,11/01/1987,19,0,1,1987
9138,12/01/1987,19.5,0,1,1987
9139,13/01/1987,20.5,0,1,1987
9140,14/01/1987,21.1,0,1,1987
9141,15/01/1987,23,0,1,1987
9142,16/01/1987,19.5,0,1,1987
9143,17/01/1987,22,0,1,1987
9144,18/01/1987,18.6,0,1,1987
9145,19/01/1987,20.7,0,1,1987
9146,20/01/1987,18.6,0,1,1987
9147,21/01/1987,17,4,1,1987
9148,22/01/1987,20,3.5,1,1987
9149,23/01/1987,17.2,0,1,1987
9150,24/01/1987,19,0,1,1987
9151,25/01/1987,21.5,0,1,1987
9152,26/01/1987,19,0,1,1987
9153,27/01/1987,21.4,0.4,1,1987
9154,28/01/1987,21,0,1,1987
9155,29/01/1987,18.4,0,1,1987
9156,30/01/1987,21,0,1,1987
9157,31/01/1987,24,0,1,1987
9158,01/02/1987,20,2,2,1987
9159,02/02/1987,20.4,0,2,1987
9160,03/02/1987,20.3,0,2,1987
9161,04/02/1987,21.4,0,2,1987
9162,05/02/1987,22.3,0,2,1987
9163,06/02/1987,20.6,0,2,1987
9164,07/02/1987,29,0,2,1987
9165,08/02/1987,20,0,2,1987
9166,09/02/1987,14,9.5,2,1987
9167,10/02/1987,16.8,0,2,1987
9168,11/02/1987,20.4,0.5,2,1987
9169,12/02/1987,19.8,0,2,1987
9170,13/02/1987,20.6,0,2,1987
9171,14/02/1987,19.3,0,2,1987
9172,15/02/1987,20,0,2,1987
9173,16/02/1987,20,0,2,1987
9174,17/02/1987,20,0,2,1987
9175,18/02/1987,25.6,0,2,1987
9176,19/02/1987,20,0.4,2,1987
9177,20/02/1987,21.2,0,2,1987
9178,21/02/1987,20,0,2,1987
9179,22/02/1987,18.7,4.5,2,1987
9180,23/02/1987,18.8,0,2,1987
9181,24/02/1987,20.2,0,2,1987
9182,25/02/1987,25.5,0,2,1987
9183,26/02/1987,20.8,0,2,1987
9184,27/02/1987,23.2,0,2,1987
9185,28/02/1987,20.7,0,2,1987
9186,01/03/1987,23,0,3,1987
9187,02/03/1987,21,0,3,1987
9188,03/03/1987,18,0,3,1987
9189,04/03/1987,21,0,3,1987
9190,05/03/1987,21.6,0,3,1987
9191,06/03/1987,19.4,0,3,1987
9192,07/03/1987,20,0.5,3,1987
9193,08/03/1987,17.6,0,3,1987
9194,09/03/1987,17.9,0,3,1987
9195,10/03/1987,19.3,0,3,1987
9196,11/03/1987,22,0,3,1987
9197,12/03/1987,18.9,0,3,1987
9198,13/03/1987,22.7,0.6,3,1987
9199,14/03/1987,13.6,12.5,3,1987
9200,15/03/1987,17.2,0,3,1987
9201,16/03/1987,16.8,0,3,1987
9202,17/03/1987,19.8,0,3,1987
9203,18/03/1987,21.8,0,3,1987
9204,19/03/1987,19.9,1.5,3,1987
9205,20/03/1987,19.8,0,3,1987
9206,21/03/1987,19.3,0,3,1987
9207,22/03/1987,20.4,0,3,1987
9208,23/03/1987,25,0,3,1987
9209,24/03/1987,20.4,0,3,1987
9210,25/03/1987,22,0,3,1987
9211,26/03/1987,20.5,0,3,1987
9212,27/03/1987,23,0,3,1987
9213,28/03/1987,19,0,3,1987
9214,29/03/1987,19.4,0,3,1987
9215,30/03/1987,19.8,0,3,1987
9216,31/03/1987,22,0,3,1987
9217,01/04/1987,21.5,0,4,1987
9218,02/04/1987,19.8,0,4,1987
9219,03/04/1987,21.2,0,4,1987
9220,04/04/1987,23,0,4,1987
9221,05/04/1987,17.9,0,4,1987
9222,06/04/1987,19.4,0,4,1987
9223,07/04/1987,18.2,1.2,4,1987
9224,08/04/1987,20.4,0,4,1987
9225,09/04/1987,18.7,0.1,4,1987
9226,10/04/1987,17.7,0,4,1987
9227,11/04/1987,18.2,0,4,1987
9228,12/04/1987,20.8,0,4,1987
9229,13/04/1987,19,3.5,4,1987
9230,14/04/1987,14,2,4,1987
9231,15/04/1987,15.7,0,4,1987
9232,16/04/1987,20.3,0,4,1987
9233,17/04/1987,27,0,4,1987
9234,18/04/1987,19.6,0.3,4,1987
9235,19/04/1987,19.5,6.5,4,1987
9236,20/04/1987,17,0,4,1987
9237,21/04/1987,19,0,4,1987
9238,22/04/1987,15.2,2.6,4,1987
9239,23/04/1987,15.6,0,4,1987
9240,24/04/1987,17.6,0,4,1987
9241,25/04/1987,19,0,4,1987
9242,26/04/1987,18.9,0,4,1987
9243,27/04/1987,17.7,2.5,4,1987
9244,28/04/1987,17.4,0,4,1987
9245,29/04/1987,19,0,4,1987
9246,30/04/1987,16,0,4,1987
9247,01/05/1987,21.4,0,5,1987
9248,02/05/1987,20.2,0,5,1987
9249,03/05/1987,19,0,5,1987
9250,04/05/1987,17,8.5,5,1987
9251,05/05/1987,15,1,5,1987
9252,06/05/1987,15.4,0.5,5,1987
9253,07/05/1987,15.4,0,5,1987
9254,08/05/1987,17.6,0,5,1987
9255,09/05/1987,18.2,0,5,1987
9256,10/05/1987,17.1,0,5,1987
9257,11/05/1987,13.8,3,5,1987
9258,12/05/1987,16,2.5,5,1987
9259,13/05/1987,14.2,9,5,1987
9260,14/05/1987,13.4,3,5,1987
9261,15/05/1987,17.2,0,5,1987
9262,16/05/1987,15.5,3.5,5,1987
9263,17/05/1987,16.3,1.6,5,1987
9264,18/05/1987,15,1.4,5,1987
9265,19/05/1987,18,0,5,1987
9266,20/05/1987,19.2,0,5,1987
9267,21/05/1987,18.3,0,5,1987
9268,22/05/1987,21.8,0,5,1987
9269,23/05/1987,17.5,0,5,1987
9270,24/05/1987,27,0,5,1987
9271,25/05/1987,16,0.4,5,1987
9272,26/05/1987,16,0,5,1987
9273,27/05/1987,22.7,0,5,1987
9274,28/05/1987,17.6,0,5,1987
9275,29/05/1987,25.8,0,5,1987
9276,30/05/1987,20.8,0,5,1987
9277,31/05/1987,22.2,9,5,1987
9278,01/06/1987,14.2,0.4,6,1987
9279,02/06/1987,13.1,1.6,6,1987
9280,03/06/1987,16,0,6,1987
9281,04/06/1987,14,1,6,1987
9282,05/06/1987,14,0,6,1987
9283,06/06/1987,15.5,0,6,1987
9284,07/06/1987,17.4,0,6,1987
9285,08/06/1987,17.2,0,6,1987
9286,09/06/1987,14.8,2.5,6,1987
9287,10/06/1987,17.5,0.2,6,1987
9288,11/06/1987,15.2,0,6,1987
9289,12/06/1987,17.3,0,6,1987
9290,13/06/1987,17.7,0,6,1987
9291,14/06/1987,15.4,0,6,1987
9292,15/06/1987,14.3,1,6,1987
9293,16/06/1987,16.2,1,6,1987
9294,17/06/1987,10.8,2.8,6,1987
9295,18/06/1987,13.5,0,6,1987
9296,19/06/1987,14.2,0,6,1987
9297,20/06/1987,16.8,0,6,1987
9298,21/06/1987,21.5,0,6,1987
9299,22/06/1987,20.6,0,6,1987
9300,23/06/1987,20.6,4.4,6,1987
9301,24/06/1987,13,7,6,1987
9302,25/06/1987,14.3,2.5,6,1987
9303,26/06/1987,15.8,0,6,1987
9304,27/06/1987,17,0,6,1987
9305,28/06/1987,21.5,0,6,1987
9306,29/06/1987,22.8,0,6,1987
9307,30/06/1987,16.7,5,6,1987
9308,01/07/1987,13.5,3,7,1987
9309,02/07/1987,11.7,6.3,7,1987
9310,03/07/1987,14.3,0,7,1987
9311,04/07/1987,16,0,7,1987
9312,05/07/1987,15,2.6,7,1987
9313,06/07/1987,14.6,0,7,1987
9314,07/07/1987,16.2,0,7,1987
9315,08/07/1987,16.2,0,7,1987
9316,09/07/1987,18.4,0,7,1987
9317,10/07/1987,15.6,1.2,7,1987
9318,11/07/1987,14.8,0,7,1987
9319,12/07/1987,14,0,7,1987
9320,13/07/1987,13,0,7,1987
9321,14/07/1987,15,0,7,1987
9322,15/07/1987,15,0,7,1987
9323,16/07/1987,25.3,0,7,1987
9324,17/07/1987,15,0,7,1987
9325,18/07/1987,11.7,22.7,7,1987
9326,19/07/1987,8.5,22.8,7,1987
9327,20/07/1987,9.6,5.7,7,1987
9328,21/07/1987,11.4,0,7,1987
9329,22/07/1987,16.7,0,7,1987
9330,23/07/1987,18.4,0,7,1987
9331,24/07/1987,21.3,0,7,1987
9332,25/07/1987,15.2,1.6,7,1987
9333,26/07/1987,9.4,1,7,1987
9334,27/07/1987,12.5,11,7,1987
9335,28/07/1987,13.5,0,7,1987
9336,29/07/1987,15.6,0,7,1987
9337,30/07/1987,14.3,0,7,1987
9338,31/07/1987,16.5,0,7,1987
9339,01/08/1987,16.6,0,8,1987
9340,02/08/1987,14.8,0,8,1987
9341,03/08/1987,14.2,0.2,8,1987
9342,04/08/1987,15,0,8,1987
9343,05/08/1987,15.7,0,8,1987
9344,06/08/1987,18.6,0,8,1987
9345,07/08/1987,25.2,0,8,1987
9346,08/08/1987,15.6,0,8,1987
9347,09/08/1987,15,3.5,8,1987
9348,10/08/1987,15.9,11.2,8,1987
9349,11/08/1987,13.3,7,8,1987
9350,12/08/1987,12,4.3,8,1987
9351,13/08/1987,14,0,8,1987
9352,14/08/1987,16.1,0.4,8,1987
9353,15/08/1987,13.3,0,8,1987
9354,16/08/1987,14,0,8,1987
9355,17/08/1987,13.8,0,8,1987
9356,18/08/1987,14,2,8,1987
9357,19/08/1987,16.9,0,8,1987
9358,20/08/1987,21,0,8,1987
9359,21/08/1987,13.8,0.5,8,1987
9360,22/08/1987,12.5,4.5,8,1987
9361,23/08/1987,11.4,6,8,1987
9362,24/08/1987,12.7,0,8,1987
9363,25/08/1987,16,0,8,1987
9364,26/08/1987,22,0,8,1987
9365,27/08/1987,15.3,0,8,1987
9366,28/08/1987,14.4,0,8,1987
9367,29/08/1987,14.5,0,8,1987
9368,30/08/1987,15.5,26.5,8,1987
9369,31/08/1987,10,6.5,8,1987
9370,01/09/1987,14.3,0,9,1987
9371,02/09/1987,13.4,0,9,1987
9372,03/09/1987,14,0.3,9,1987
9373,04/09/1987,13.5,0,9,1987
9374,05/09/1987,15.8,0,9,1987
9375,06/09/1987,17.2,0,9,1987
9376,07/09/1987,16.5,0,9,1987
9377,08/09/1987,14,0,9,1987
9378,09/09/1987,17,0,9,1987
9379,10/09/1987,14.7,0,9,1987
9380,11/09/1987,14,0,9,1987
9381,12/09/1987,10,10.4,9,1987
9382,13/09/1987,15,0,9,1987
9383,14/09/1987,13.5,3.3,9,1987
9384,15/09/1987,11.2,3.6,9,1987
9385,16/09/1987,13.3,0,9,1987
9386,17/09/1987,15.8,0,9,1987
9387,18/09/1987,17,0,9,1987
9388,19/09/1987,17.5,0,9,1987
9389,20/09/1987,11.6,1.6,9,1987
9390,21/09/1987,15,0,9,1987
9391,22/09/1987,15.3,4.6,9,1987
9392,23/09/1987,14.8,11,9,1987
9393,24/09/1987,13,4,9,1987
9394,25/09/1987,11.4,1.4,9,1987
9395,26/09/1987,13.5,0.2,9,1987
9396,27/09/1987,16.2,0,9,1987
9397,28/09/1987,18.2,0,9,1987
9398,29/09/1987,14.8,0.4,9,1987
9399,30/09/1987,14.7,3.5,9,1987
9400,01/10/1987,12.4,2,10,1987
9401,02/10/1987,14.6,0,10,1987
9402,03/10/1987,16.5,0,10,1987
9403,04/10/1987,15.5,0,10,1987
9404,05/10/1987,16.2,0,10,1987
9405,06/10/1987,14.5,0,10,1987
9406,07/10/1987,14.5,0,10,1987
9407,08/10/1987,18.4,0,10,1987
9408,09/10/1987,15,0,10,1987
9409,10/10/1987,15.5,2.5,10,1987
9410,11/10/1987,13.2,0,10,1987
9411,12/10/1987,13.5,0,10,1987
9412,13/10/1987,16.3,0,10,1987
9413,14/10/1987,16.8,0,10,1987
9414,15/10/1987,16.7,0,10,1987
9415,16/10/1987,22.5,0,10,1987
9416,17/10/1987,17,0,10,1987
9417,18/10/1987,16.5,0,10,1987
9418,19/10/1987,16.3,0,10,1987
9419,20/10/1987,19.4,0,10,1987
9420,21/10/1987,21.8,0,10,1987
9421,22/10/1987,17.6,0,10,1987
9422,23/10/1987,14,0.1,10,1987
9423,24/10/1987,20.4,0,10,1987
9424,25/10/1987,16,0,10,1987
9425,26/10/1987,19.8,0,10,1987
9426,27/10/1987,18,3.5,10,1987
9427,28/10/1987,13.5,0.2,10,1987
9428,29/10/1987,15.5,0,10,1987
9429,30/10/1987,18,0.3,10,1987
9430,31/10/1987,17.2,0,10,1987
9431,01/11/1987,17.4,0,11,1987
9432,02/11/1987,16.9,1,11,1987
9433,03/11/1987,15.3,1,11,1987
9434,04/11/1987,15.5,0,11,1987
9435,05/11/1987,17.7,0,11,1987
9436,06/11/1987,16.3,0,11,1987
9437,07/11/1987,20.6,0,11,1987
9438,08/11/1987,18,0,11,1987
9439,09/11/1987,16,0,11,1987
9440,10/11/1987,15.5,0,11,1987
9441,11/11/1987,16.6,0,11,1987
9442,12/11/1987,22.7,0,11,1987
9443,13/11/1987,17,0,11,1987
9444,14/11/1987,18.1,6,11,1987
9445,15/11/1987,14.5,0,11,1987
9446,16/11/1987,15,0,11,1987
9447,17/11/1987,16.6,0,11,1987
9448,18/11/1987,15.6,1.6,11,1987
9449,19/11/1987,13,0,11,1987
9450,20/11/1987,17.4,0,11,1987
9451,21/11/1987,17.8,0,11,1987
9452,22/11/1987,17.8,0,11,1987
9453,23/11/1987,18.7,0,11,1987
